node,deg,deg_norm,betweenness,eigenvector,pagerank,community
manufacturer,30,0.004335886688827865,1.683948576520832e-06,0.007496360286912735,0.0001010267022019021,1
manuscript,15,0.0021679433444139326,6.450087478789345e-06,0.001814507335149543,0.000111508433396962,11
map,16,0.002312472900708195,5.347584237925464e-06,0.003286690209042084,7.587918256887839e-05,0
mar,19,0.0027460615695909813,3.637673970430008e-05,0.0021376243376963356,0.00012536231711038557,11
maranon,10,0.0014452955629426219,3.840249113102563e-06,2.4427183737797053e-05,0.00013987407262686325,8
marathon,10,0.0014452955629426219,1.2661493985241903e-07,0.0030607008283006967,5.6443887532021944e-05,0
marc,9,0.0013007660066483597,1.2112894274754607e-07,0.002333717454858035,5.50520974311872e-05,0
march,29,0.004191357132533603,0.00012151458789976483,0.005134765293536961,0.00013368625169390123,11
marco,15,0.0021679433444139326,1.8601093091259362e-06,0.00295292096066066,7.140456638137131e-05,11
maria,10,0.0014452955629426219,6.29730324939853e-07,0.00076726253464447,8.674830370227473e-05,11
marijuana,22,0.003179650238473768,5.553489988253061e-07,0.005277367892345467,7.660916771500238e-05,7
marius,9,0.0013007660066483597,6.389395570885106e-07,0.0009594625030210897,7.672185727190205e-05,11
mark,74,0.0106951871657754,0.0006901984506667215,0.011908937360490507,0.00021941073789343777,6
marked,9,0.0013007660066483597,3.3339611764074856e-08,0.0029075780475649048,4.758410558687225e-05,6
marker,127,0.018355253649371295,9.628290125654075e-05,0.019020434393868038,0.00025649448039261725,6
market,99,0.014308426073131956,0.0001027450732970817,0.015588435409454447,0.0002396548177782557,3
marketing,66,0.009538950715421303,2.836795066057238e-05,0.011747312538118808,0.00018040498289662,0
marketplace,10,0.0014452955629426219,7.114038840024041e-08,0.002771691345134913,5.975559914344387e-05,1
marrow,30,0.004335886688827865,2.36740817550587e-06,0.006078180831078551,8.720374994793878e-05,7
marshall,10,0.0014452955629426219,2.50134213569315e-06,0.0018586948230700112,7.108820373958718e-05,11
martin,10,0.0014452955629426219,1.2655625086663613e-05,8.375144965414467e-05,0.00012556619822373115,11
mary,10,0.0014452955629426219,1.6382324493892425e-07,0.00289658347563647,5.5887257209236306e-05,11
maryland,10,0.0014452955629426219,3.3109704824320283e-07,0.001812222439893323,7.019143539182583e-05,1
masculine,64,0.00924989160283278,2.502140786551762e-05,0.011052706359170264,0.00016360703745589122,6
masculinity,44,0.006359300476947536,1.8743454953390797e-05,0.00902120532135452,0.0001295269676401338,5
masculinize,18,0.0026015320132967193,3.235681439568141e-07,0.00425712855480442,7.232918980336929e-05,6
mask,26,0.0037577684636508164,5.329024679055094e-06,0.005858145314205981,9.029436647922095e-05,7
mass,438,0.06330394565688684,0.0009547010918081184,0.02867104763977178,0.0005149669030861648,5
massachusetts,20,0.0028905911258852437,2.0657730829156546e-06,0.004205986253217664,7.713931002926423e-05,11
masse,9,0.0013007660066483597,1.150860447354522e-08,0.0028611857707054283,4.465025962952119e-05,2
massive,10,0.0014452955629426219,2.421057952842244e-08,0.0025817208112143453,5.2358617865097074e-05,6
massively,10,0.0014452955629426219,1.6953782757523664e-08,0.003439646397969023,5.272271497788701e-05,5
masterson,74,0.0106951871657754,2.2692515658227255e-05,0.013108170963883808,0.00015259579656541633,0
masturbation,9,0.0013007660066483597,3.0245977862504156e-07,0.0026676572361840753,5.099182490003725e-05,12
match,42,0.006070241364359011,6.254777720363067e-05,0.007386384585589741,0.00014723456752591756,1
mate,8,0.0011562364503540975,1.686099157111395e-08,0.0023349955154791705,4.769298893559917e-05,6
material,19,0.0027460615695909813,3.2198489410305326e-06,0.004431900998984807,8.45653701485841e-05,2
mateusz,10,0.0014452955629426219,8.356980778520186e-07,0.0021784107999318083,6.169503733919976e-05,11
matrix,19,0.0027460615695909813,2.072840423948031e-06,0.003118162769866187,0.00010441798658859604,1
matsumoto,40,0.005781182251770487,0.00026066582811571574,0.004409862861278839,0.00018887831920337244,11
matter,185,0.026737967914438502,0.00016014652544823083,0.023389655843669057,0.0003399235992186031,0
maturation,33,0.0047694753577106515,8.675843495405314e-06,0.005672077469390225,0.0001169408991582095,6
mature,32,0.00462494580141639,8.775827280736091e-07,0.007333833737801226,8.852465426816248e-05,6
maturing,10,0.0014452955629426219,2.1982077771251456e-08,0.0031928694659548065,4.890931840811064e-05,5
maturita,10,0.0014452955629426219,3.377748398009939e-06,0.001977026137391965,7.706564296634763e-05,6
maturity,37,0.0053475935828877,1.060244344511255e-05,0.008262320393224104,0.00012382120078013444,9
maximal,18,0.0026015320132967193,3.2084155677104877e-06,0.005023736357223996,6.925137878540604e-05,2
maximize,43,0.006214770920653274,9.030642240949812e-06,0.009585775122197694,0.00012609272310774476,3
maximizing,9,0.0013007660066483597,1.1711614499833223e-08,0.002787728900200962,5.110966892950108e-05,5
maximum,54,0.007804596039890158,3.459267721693339e-05,0.010639297425262905,0.00015598190475400378,1
may;43(2):185,10,0.0014452955629426219,1.7921118828121973e-06,0.0010566873913452357,7.812280268431039e-05,11
maybe,260,0.037577684636508166,0.0003657388712620614,0.02862563483845746,0.00041199722055143036,0
mayo,137,0.019800549212313917,0.00031880939649926634,0.016745800536803458,0.0003135185895717626,3
mba,10,0.0014452955629426219,3.4061710090149945e-07,0.0019139756622705087,6.388740687771439e-05,11
mbchb,38,0.005492123139181963,1.5105170032431841e-05,0.006774055412062312,0.00014737321214611257,3
mbcs,10,0.0014452955629426219,2.0573488601936897e-06,0.0009503079064587805,0.00010751558235422362,11
mcbride,10,0.0014452955629426219,1.0791409711090657e-05,0.001528310254819851,8.198329994247992e-05,11
mcdonald,9,0.0013007660066483597,7.65557039113942e-09,0.0032947116965933165,4.722984621557905e-05,0
mcgarvey,10,0.0014452955629426219,4.4536606632025537e-07,0.00020903693458352015,0.00013333142720155992,4
mcgill,8,0.0011562364503540975,4.4361408281484553e-08,0.00131440647987633,6.500538942520738e-05,11
mclachlin,10,0.0014452955629426219,2.6336872059713693e-06,0.002575857160114412,6.78774586723189e-05,11
"md,1",10,0.0014452955629426219,5.265488275999887e-07,0.00020684767623168588,0.00011513686380530952,11
"md,2",10,0.0014452955629426219,0.00011081918689075839,0.0006647549058761283,9.626297432044596e-05,11
md1,10,0.0014452955629426219,2.953967014961274e-06,0.0007723874756295478,9.183940514624689e-05,11
md10,10,0.0014452955629426219,9.378095517596627e-06,0.0002793772503926597,0.00011450512432332982,11
md11,10,0.0014452955629426219,2.5469926587914326e-05,0.0006412849049072627,0.00010205123024343973,11
md12,10,0.0014452955629426219,1.6188781581934167e-05,0.0013173130669775182,8.1932481071999e-05,11
md2,10,0.0014452955629426219,8.854713717327631e-07,0.0003932028027935808,0.00010072608644147447,11
md3,10,0.0014452955629426219,6.680602055758271e-07,0.00028045188164947676,0.00010461703940669266,11
md4,10,0.0014452955629426219,4.067303825303907e-06,0.0005097419414918871,0.00010276137140271644,11
md5,10,0.0014452955629426219,8.481870304682911e-07,0.0004617684917780224,0.00010626780959116416,11
md6,10,0.0014452955629426219,1.2836202325266274e-05,0.00037946545320727645,0.00011312350302743456,11
md7,10,0.0014452955629426219,3.176402660759665e-05,0.00038562040363160523,0.0001155296640411406,11
md8,10,0.0014452955629426219,1.6634972812473199e-06,0.00011352011332420024,0.0001226760353066374,11
md9,10,0.0014452955629426219,8.419074482121485e-06,0.00017917471628714536,0.00012056506212241039,11
mds,10,0.0014452955629426219,6.707104412069266e-07,0.0029535286891244307,5.6811237195930996e-05,3
"md‡†,3",10,0.0014452955629426219,3.564155426414648e-06,0.000950914254147702,8.262161023393608e-05,11
meagan,10,0.0014452955629426219,2.345003686687208e-05,0.00029732725163007605,0.00011628653446871757,11
meal,61,0.008816302933949994,2.74047501304452e-05,0.011978516720911984,0.00015769921966458898,0
mean,712,0.10290504408151467,0.0035976322367300005,0.04432107493823182,0.0008563507692592209,0
meaning,27,0.003902298019945079,2.253492038581645e-06,0.006868966021067308,8.410109860450926e-05,2
meaningful,25,0.0036132389073565544,7.070627078645206e-06,0.005624398858750468,9.034581631460955e-05,5
means,28,0.004046827576239341,2.1278729326934625e-06,0.0065559812274648115,9.32043830340536e-05,5
meantime,30,0.004335886688827865,1.1237917849376788e-05,0.0074369319750357534,0.00010258156073765133,11
measure,485,0.07009683480271715,0.0013642410489070871,0.03403236131281927,0.0006281901779518851,2
measured,28,0.004046827576239341,3.965774916458229e-06,0.006157392553583945,0.00010177229880317343,1
measurement,204,0.029484029484029485,0.00026775735224236866,0.022941048863033938,0.0003828381496135022,2
meat,19,0.0027460615695909813,2.066839532748203e-06,0.00477551231165817,8.115740527959987e-05,9
mechanism,68,0.009828009828009828,0.0004742483745920571,0.011730989605102748,0.00019307509619891785,6
mechanistically,7,0.0010117068940598353,3.5905883053167017e-09,0.0021847839965550638,4.1525099603981956e-05,5
med,30,0.004335886688827865,2.6080220102324524e-05,0.005242038479927728,0.0001393446077832058,11
med.0000000000000086,10,0.0014452955629426219,2.152972440990364e-06,0.0016917709316221566,7.196025885842296e-05,11
medial,9,0.0013007660066483597,8.174694019361405e-07,0.002942406946795389,4.7257512779952524e-05,3
median,38,0.005492123139181963,3.787974650682385e-06,0.008343145636660675,0.00010666298681561535,1
medical,985,0.14236161294984825,0.013921874168373389,0.0502072171077159,0.0012909803931295384,3
medically,116,0.01676542853013441,0.00015929135038070835,0.015421275499378622,0.00022631212476898857,11
medicare,10,0.0014452955629426219,2.186268337514098e-06,0.0025224604450788863,6.237178600898833e-05,2
medicate,26,0.0037577684636508164,2.2477041322595066e-06,0.006155388356400828,8.190378349820612e-05,5
medicated,18,0.0026015320132967193,7.5069177884996645e-06,0.003879500512677703,8.834832524001026e-05,1
medication,863,0.12472900708194826,0.005558309782214559,0.050140359228517464,0.0009985249813600494,1
medicine,650,0.09394421159127042,0.006719235729900643,0.037705881279638656,0.001057495225415099,11
medicine.net,7,0.0010117068940598353,7.787715364758872e-09,0.002241858803801318,4.342294273220955e-05,11
meditation,34,0.004914004914004914,5.07861661070253e-06,0.007486421500332195,0.00010888504978236214,5
mediterranean,18,0.0026015320132967193,1.2072866605071283e-06,0.005149587793322741,7.095811821547798e-05,0
medium,94,0.013585778291660645,0.00018382215610475807,0.013936441523998068,0.0002568952295078329,11
medline,28,0.004046827576239341,1.5375940713308128e-05,0.0047429708847651604,0.00012106837452273592,2
medlineplus,17,0.002457002457002457,1.5521651921345792e-06,0.0037327458207415277,8.006177905326682e-05,3
medlineplus.gov,5,0.0007226477814713109,0.0,0.0013736396358000483,3.838956409427317e-05,11
meet,212,0.03064026593438358,0.00029009457427014247,0.02594717098739447,0.00038888815936163364,3
meeting,26,0.0037577684636508164,6.778675426513954e-06,0.005481886865660762,0.00010848844278964185,0
meikle,16,0.002312472900708195,3.6404036684190175e-07,0.0036071987371748735,6.534144344684497e-05,6
melatonin,18,0.0026015320132967193,3.717484361605374e-06,0.004938530707654173,7.045503261885964e-05,6
melish,10,0.0014452955629426219,1.4841506892084083e-06,0.0024931326377853535,5.731114452045498e-05,7
mellitus,27,0.003902298019945079,7.405027298728294e-06,0.005306631329297335,0.00010067690734235996,7
melme,22,0.003179650238473768,1.0072262537763503e-05,0.0026765907725377143,0.00013283102263364377,11
member,184,0.02659343835814424,0.0007904586304847157,0.021941562654057195,0.0003958566204387009,11
membership,28,0.004046827576239341,2.933839674243455e-06,0.0068243923696879785,9.483994869831387e-05,3
membrane,19,0.0027460615695909813,3.360441773679635e-06,0.00431398752104541,9.043350685317405e-05,1
memorial,21,0.0030351206821795057,1.1275052833897555e-05,0.0020534170085086787,0.00014310946812690049,12
memory,171,0.024714554126318834,0.00025188913258607264,0.020939223828055516,0.00033837123585703374,5
men,10,0.0014452955629426219,1.4794892493229252e-07,0.0027115780528641385,5.793384832123008e-05,2
"men.29,32",10,0.0014452955629426219,5.741887121421797e-08,0.0026641024998889967,5.549786368883893e-05,2
men.436,9,0.0013007660066483597,3.0757256572277097e-07,0.0022198374607794178,6.505345029545227e-05,1
men.438,10,0.0014452955629426219,3.159445989508243e-08,0.0029801941504751695,4.7919305123582284e-05,2
men.65,9,0.0013007660066483597,1.1916210689976134e-08,0.0024617475660334265,4.574805735818726e-05,7
men5,10,0.0014452955629426219,6.494816681506416e-08,0.002550422529323349,5.142924546323572e-05,2
mendonça,10,0.0014452955629426219,1.3212747858520162e-05,0.0017657292553564098,8.147379418418041e-05,11
meno,10,0.0014452955629426219,1.7905630462786445e-07,0.0032645046021292424,5.405957582608662e-05,0
menopausal,47,0.0067928891458303225,7.570775098353232e-06,0.0090402938621933,0.0001091383024751575,6
menopause,447,0.0646047116635352,0.001537055890778675,0.029555677639976997,0.0006008399513478127,6
mens,10,0.0014452955629426219,4.040534244987093e-07,0.001685708036595501,7.371193712051667e-05,11
menstrual,47,0.0067928891458303225,6.512039325851104e-06,0.008524586369239995,0.00011799039383803829,6
menstruate,9,0.0013007660066483597,6.314642028421357e-08,0.002644522859975701,4.935241267910896e-05,7
menstruation,72,0.010406128053186877,3.165858596053038e-05,0.011818732749644872,0.00017873903505744788,6
mental,368,0.05318687671628848,0.0008521974571698303,0.03208349515927318,0.0005292869940573251,5
mentally,72,0.010406128053186877,2.7409387145532895e-05,0.012373591082303216,0.00016647956379267013,0
mention,119,0.0171990171990172,6.330203511698838e-05,0.018873142195617993,0.0002207585414684841,0
mentor,9,0.0013007660066483597,5.40704842433471e-07,0.0028826735982032396,5.080430582283744e-05,6
menu,43,0.006214770920653274,6.498837251510795e-06,0.008661759473632222,0.00013406002441038883,0
mercury,10,0.0014452955629426219,1.120106458376149e-06,0.0018926093350118912,6.868255880058114e-05,7
merely,19,0.0027460615695909813,6.377974913583615e-07,0.004846560280981916,7.641701429816503e-05,1
merit,9,0.0013007660066483597,3.105358280151441e-07,0.0030112495471905478,4.569634520911957e-05,0
merkle,8,0.0011562364503540975,2.4276496192820325e-08,0.0020265166556811924,4.999860521509426e-05,6
merschel,10,0.0014452955629426219,3.783964877357243e-08,0.002621584686579404,5.3475267216539246e-05,11
mesotherapy,9,0.0013007660066483597,1.4810924700469022e-07,0.0023319633324947976,5.4755968392164526e-05,1
mess,10,0.0014452955629426219,9.247454292471362e-08,0.0027109156240045216,4.9795506100847645e-05,6
message,80,0.011562364503540975,4.6853515865115124e-05,0.013960022034255561,0.000186076603456671,0
messaging,10,0.0014452955629426219,2.2422938832741105e-07,0.002137332324221507,6.231923294923946e-05,5
messenger,22,0.003179650238473768,3.96367148129482e-07,0.005258541913418404,7.529771220341623e-05,6
messy,10,0.0014452955629426219,8.322805454206617e-09,0.0031195310710465047,4.988756090029995e-05,1
meta,147,0.02124584477525654,0.00029781654646560693,0.018630427597087384,0.00034833166421609565,2
metab,40,0.005781182251770487,0.00018245791626792603,0.004911651832981541,0.00019830020999940957,11
metabolic,216,0.03121838415956063,0.00041083419195078275,0.02359515951072208,0.0003807849077435757,7
metabolise,18,0.0026015320132967193,8.078319789462863e-07,0.004449817599891769,6.793542549965823e-05,6
metabolism,168,0.024280965457436045,0.0004200913599637182,0.019703735771066024,0.0003458803186410982,6
metabolite,27,0.003902298019945079,1.0020344507507788e-05,0.006322226950202092,9.535987674607824e-05,7
metabolization,10,0.0014452955629426219,1.518816187728126e-08,0.0034932881943133187,5.204981588429283e-05,1
metabolize,46,0.00664835958953606,2.3862263853572747e-06,0.010067812837626797,0.00011702776727371467,1
metal,20,0.0028905911258852437,2.6928331935574683e-06,0.00466568798462197,8.422154671660523e-05,6
metastatic,34,0.004914004914004914,4.093057513001206e-06,0.007194890428281428,9.461431964757414e-05,7
metered,19,0.0027460615695909813,5.357961901661175e-06,0.0036338540843677577,0.00011160062240887931,1
method,282,0.04075733487498193,0.000337347308939613,0.031065919420282705,0.0004175848656251834,1
methodist,19,0.0027460615695909813,2.362322417684043e-06,0.004615032406733116,8.31789033868993e-05,11
methodological,10,0.0014452955629426219,2.496780576997981e-07,0.0029321243982006902,5.463483709401771e-05,2
methodologically,10,0.0014452955629426219,1.0946126379796739e-07,0.0028340628711504973,6.0474759083384885e-05,0
methodologist,8,0.0011562364503540975,1.4557170980883725e-07,0.002380419587980241,5.134954812568405e-05,2
methodology,87,0.012574071397600809,4.7193744714270964e-05,0.013818459127636469,0.00021452638811281924,2
methotrexate,9,0.0013007660066483597,4.322494049168715e-08,0.0023249250237133917,4.948997104864366e-05,7
metoclopramide,10,0.0014452955629426219,2.753859473579791e-06,0.0023929517299193966,7.377947820214494e-05,7
metronome,9,0.0013007660066483597,1.2043870304792044e-08,0.003286205337389991,4.718079901496334e-05,0
metropolitan,15,0.0021679433444139326,2.2961531473879124e-06,0.0033975792888529493,8.031067560556862e-05,3
metros,10,0.0014452955629426219,1.9641686119304212e-07,0.0029840810272456545,5.3445290667522455e-05,3
metuchen,10,0.0014452955629426219,5.991104494216399e-07,0.001221045789011344,8.121182801199029e-05,11
mg/5,12,0.001734354675531146,5.579553930508784e-07,0.0009140760291009753,0.00010442185526948485,1
mhb,10,0.0014452955629426219,1.1547969281965057e-06,0.00150420245688471,7.69968800248952e-05,11
mhc,10,0.0014452955629426219,1.3802651769382435e-08,0.003267568767456057,4.609159595383783e-05,7
miami,30,0.004335886688827865,2.6590741886410555e-05,0.004842311484233062,0.00014359866864805944,13
michael,28,0.004046827576239341,5.7616563135318e-06,0.006229045390891573,0.00010588638050697317,11
michelle,18,0.0026015320132967193,1.150309708931432e-05,0.0034965424833182123,8.834868955585067e-05,13
michigan,26,0.0037577684636508164,2.202644279925534e-06,0.005938106097249558,9.916087831367638e-05,11
micro,10,0.0014452955629426219,1.5784027340337156e-08,0.0033474538836431368,5.029553006779589e-05,6
microbiome,10,0.0014452955629426219,2.3430462289051545e-07,0.0027957662230452133,5.8103271192598674e-05,0
microdose,37,0.0053475935828877,1.3421914298897333e-05,0.007211885307848654,0.0001261120381366614,3
microdosing,42,0.006070241364359011,4.327860678238706e-06,0.009454436085288589,0.00011739613086015564,1
microemboli,10,0.0014452955629426219,1.5155948520196947e-06,0.001899215907539489,7.363146945047906e-05,1
microneedle,8,0.0011562364503540975,1.1460931631642224e-09,0.0021199750226529603,4.866430632759841e-05,5
microneedling,15,0.0021679433444139326,2.0091788488689488e-06,0.003094255976987826,7.604283349925846e-05,5
microphone,7,0.0010117068940598353,2.055712971243626e-08,0.0017128681817542252,5.3481190513606354e-05,0
microporous,10,0.0014452955629426219,4.894839642960565e-07,0.0022544623560952696,6.015423298678623e-05,1
microprocessor,9,0.0013007660066483597,8.004034346263815e-10,0.002236504295049495,5.0968526190905115e-05,6
microscope,10,0.0014452955629426219,4.485866023980661e-07,0.0024873996413042306,5.9079209788056875e-05,1
microsurgery,10,0.0014452955629426219,5.217888988099489e-07,0.0023054346190250342,5.298987862249425e-05,5
mid,58,0.008382714265067205,1.6227358479932248e-05,0.011041037215042552,0.0001444297322290216,2
mid-,10,0.0014452955629426219,1.0800295674653012e-07,0.0027649303421061655,5.2405400032786245e-05,6
mid-20,10,0.0014452955629426219,2.104276276029381e-06,0.002831517727290823,5.7184690788551415e-05,9
mid-30s,10,0.0014452955629426219,0.0,0.0030240589907813867,4.650652281394e-05,6
middle,169,0.024425495013730307,0.0001953932355203932,0.02107160478579743,0.00030800894747891734,0
midlife,32,0.00462494580141639,4.125273666827625e-06,0.006863565706944331,0.00010542965930960253,0
midsection,17,0.002457002457002457,3.1200763595045106e-07,0.0043767550530781525,6.694741609464508e-05,7
midwest,10,0.0014452955629426219,1.2422054264559683e-07,0.0025551023464690974,5.982059539067064e-05,0
mike,24,0.003468709351062292,5.070089614035188e-06,0.003911169003139578,0.00010005665306446277,11
mild,148,0.0213903743315508,0.00011953540383321708,0.01958100564245792,0.0002776072346375537,7
milestone,44,0.006359300476947536,5.774639515582147e-05,0.006064844609096669,0.00015227756028337604,2
milk,34,0.004914004914004914,1.2652257917949254e-05,0.006067432848709767,0.00011622503373371921,6
milky,10,0.0014452955629426219,2.2012256095112857e-07,0.002122184580208353,5.9564815436208466e-05,7
mill,10,0.0014452955629426219,1.026413816563703e-06,0.0023815621260472866,5.785837100304625e-05,6
millar,10,0.0014452955629426219,1.3785924851747412e-06,0.002073609706311319,6.646747308218909e-05,2
miller,21,0.0030351206821795057,2.301128432482427e-06,0.004807261924528075,8.61600627536591e-05,0
millimeter,10,0.0014452955629426219,2.555425687481337e-07,0.00304440163812926,5.4996257654860704e-05,0
million,35,0.005058534470299176,1.0484218551697128e-06,0.007583550990357884,8.08724090797003e-05,0
milman,10,0.0014452955629426219,3.980385053702361e-07,0.0014311793845731852,8.567117274741655e-05,11
mimic,90,0.013007660066483595,7.432171643429018e-05,0.014985419245173123,0.00019643642529739618,6
mimicking,9,0.0013007660066483597,5.007714272369447e-08,0.0027948681059567068,4.8936089418852985e-05,1
mimics,9,0.0013007660066483597,5.833696808227213e-08,0.0026171476309399576,5.153728274159384e-05,7
mind,170,0.02457002457002457,0.0005535768976292647,0.02033466801107113,0.00034315415875124303,0
mindful,10,0.0014452955629426219,5.875605056835697e-08,0.0032243456994336273,5.270346077522669e-05,3
mindfulness,10,0.0014452955629426219,5.280531238521621e-07,0.0018823811657426852,7.274774501145449e-05,6
mindset,25,0.0036132389073565544,5.5438349796494465e-06,0.0054631747736263855,0.00010369551896032567,5
mindy,8,0.0011562364503540975,1.0381654484975244e-07,0.001571881016875273,6.27949651334011e-05,3
miner,10,0.0014452955629426219,2.4285465492534135e-05,0.000126080552093038,0.00012212480480201652,11
mineral,127,0.018355253649371295,7.71376072225481e-05,0.01618327427879277,0.00024265879561818785,5
minhas,18,0.0026015320132967193,1.9019310126545398e-05,0.0020338627773859685,0.00013683524332447775,11
mini,10,0.0014452955629426219,5.870764398694699e-07,0.003153624689221738,5.5512383240500065e-05,0
miniaturization,8,0.0011562364503540975,1.600974604267961e-08,0.002437370608934142,4.8132418433634685e-05,6
minimal,61,0.008816302933949994,2.4788265164621394e-05,0.012171529858757676,0.00015250768332052982,1
minimally,29,0.004191357132533603,1.83135662376617e-06,0.007128527207373016,9.788453001850506e-05,1
minimise,79,0.011417834947246712,2.845043224022022e-05,0.014642280290841558,0.00018512396656382297,6
minimize,111,0.016042780748663103,1.8113403789685517e-05,0.018777022445287048,0.00019575961606212465,0
minimum,65,0.009394421159127041,1.3440365340856666e-05,0.013067973698739762,0.00015073850143529184,1
minn,5,0.0007226477814713109,0.0,0.0013223615150437676,3.919185021386134e-05,11
minnesota,6,0.000867177337765573,1.7171396484293367e-08,0.0010717424944169504,5.57917116676604e-05,11
minor,79,0.011417834947246712,0.0005339876440981129,0.01162725112399179,0.00024563536154739257,11
minoxidil,42,0.006070241364359011,8.50670725879463e-06,0.008474508778517,0.00013291215489777072,6
minstlm,10,0.0014452955629426219,9.896667237892335e-06,0.0013306453450058085,0.00010007797798092172,11
minus,24,0.003468709351062292,7.550929632206453e-07,0.0061571052561267495,7.257104806484843e-05,3
minute,272,0.03931203931203931,0.0007435590678784337,0.028318206812495705,0.0004686482964898563,1
minutes.425,10,0.0014452955629426219,1.7081193105538444e-07,0.0024814503050438865,5.880667120063792e-05,2
minutes.438,10,0.0014452955629426219,4.639476195806335e-08,0.0028621280718522644,5.7713400478038814e-05,1
miracle,10,0.0014452955629426219,1.974973372907055e-08,0.003269571602799001,4.6538810850784724e-05,0
miraculous,10,0.0014452955629426219,4.433444007174844e-08,0.002843452493575864,5.2755017518030584e-05,0
mirror,9,0.0013007660066483597,3.051093051223106e-08,0.0028340282990289866,4.6777881414823794e-05,6
mirroring,10,0.0014452955629426219,1.377119612017315e-07,0.002424957949403239,6.033084503248821e-05,6
misconception,48,0.006937418702124584,1.8357347035754548e-05,0.00928090441955322,0.00012833356509572787,0
misdiagnose,28,0.004046827576239341,1.191245786519409e-05,0.0056463729496824,9.897893942566406e-05,3
misdiagnosis,10,0.0014452955629426219,5.488534254563474e-08,0.0032388560308770483,5.223293715134867e-05,7
miserable,20,0.0028905911258852437,2.7593522529975306e-06,0.004765918272455615,7.866322644673935e-05,0
misinformation,10,0.0014452955629426219,3.0696133040409565e-07,0.0025387200213407243,6.207462435292588e-05,0
mislead,28,0.004046827576239341,5.596622222236096e-06,0.007104047103232243,9.555506968900748e-05,0
misleading,19,0.0027460615695909813,3.4562531749285218e-06,0.004637489587929137,7.231385074020995e-05,6
miss,161,0.02326925856337621,0.00016095494319893076,0.021150793636942944,0.00029167960892522495,0
mission,61,0.008816302933949994,2.5238578794399034e-05,0.010448652818377448,0.00015503604974428112,3
mistake,41,0.005925711808064749,2.644877234751813e-05,0.007998443812944876,0.00012097397392720659,0
mistaken,10,0.0014452955629426219,2.2394861447350805e-08,0.0027223768073741028,5.0061114429191905e-05,5
misunderstand,9,0.0013007660066483597,2.0427456671751947e-07,0.0015295974690881444,6.583678000215923e-05,13
misunderstanding,9,0.0013007660066483597,1.615318245969365e-08,0.0029284615176300537,4.560103035831601e-05,0
misunderstood,15,0.0021679433444139326,8.828956621696556e-07,0.003943637294164787,6.523270625489781e-05,0
misuse,53,0.007660066483595895,6.2873683902531104e-06,0.01073594214087984,0.0001346439865875148,7
mitch,298,0.04306980777569013,0.0005788997166559091,0.02867123343959091,0.00047993974986368994,0
mitigate,59,0.008527243821361469,2.4596794871022948e-05,0.011430103636461702,0.00014220047372898411,1
mitigation,10,0.0014452955629426219,2.4352651679247613e-08,0.0033949292860813132,4.984087044740831e-05,3
mix,55,0.00794912559618442,2.4219827493148588e-05,0.010555770742039053,0.00014768036167383145,0
mixed,63,0.009105362046538517,1.9815516588591574e-05,0.011804623893497037,0.00015047192318205454,7
mixture,18,0.0026015320132967193,2.5335754346890226e-06,0.0035937450045643807,8.290829546944299e-05,1
mizokami,10,0.0014452955629426219,9.017383697675302e-06,0.0018405956629859788,8.826562546891349e-05,11
mmas,10,0.0014452955629426219,1.8544640456716877e-06,0.00275481583602077,5.6234120230046585e-05,7
mobile,9,0.0013007660066483597,1.1840368331899369e-06,0.0021923856104727442,4.752288274457588e-05,3
mobility,29,0.004191357132533603,7.141445673374629e-06,0.006399240962077356,0.00010869860532800141,7
modality,57,0.008238184708772944,3.599344903682103e-05,0.011780895079611619,0.0001466091970228173,1
mode,25,0.0036132389073565544,2.1285099706254087e-05,0.00555253317120756,9.580973553356715e-05,6
model,36,0.005203064026593439,4.563840307958697e-05,0.006395265937401767,0.0001417725955195043,10
moderate,230,0.0332417979476803,0.00034489326438137327,0.023656111088608475,0.00039466814876454364,2
moderately,20,0.0028905911258852437,2.5144635332274936e-06,0.004453117040844341,6.956441605899044e-05,2
moderation,19,0.0027460615695909813,6.020557451560417e-06,0.004163415273447185,9.556007952528096e-05,0
modern,38,0.005492123139181963,5.2060239966598895e-06,0.00835042766099943,0.0001179620715662559,7
modest,37,0.0053475935828877,4.226268553759948e-06,0.007925551493469558,9.875671899902841e-05,5
modifiable,24,0.003468709351062292,6.091828246039216e-06,0.005806968505397003,8.273735871613394e-05,0
modification,94,0.013585778291660645,1.5785457661983288e-05,0.015407706838485018,0.00017470649410855315,6
modify,71,0.010261598496892614,0.00012426527554747904,0.011050266849612642,0.00021702828543951363,11
modulate,10,0.0014452955629426219,2.615670723720715e-07,0.0026457373044073756,6.0178616238874645e-05,5
modulator,40,0.005781182251770487,1.2342304765872916e-05,0.006862648333802456,0.0001251741632418887,6
mohit,10,0.0014452955629426219,9.924957883069838e-07,0.0003752328504801782,0.00010143746325438781,11
mohr,10,0.0014452955629426219,3.669068815787842e-06,0.0014560047994713232,7.806134440841671e-05,11
moisture,9,0.0013007660066483597,2.243127613982502e-07,0.002313330837713282,5.908867623190694e-05,1
moisturize,10,0.0014452955629426219,2.2277545641672124e-06,0.002983558191594269,5.754349107894274e-05,1
moisturizing,16,0.002312472900708195,1.8363401636337399e-06,0.004344040753444446,7.489220343135983e-05,1
